"fid,N,10,0","c_Degrees,N,24,15","xcoord,N,24,15","ycoord,N,24,15","EM_HK_1250,N,21,5","2516_19HA,N,21,5","2515_19HD,N,21,5","31251837HD,N,21,5","2516_19HD,N,21,5","6251819HD,N,21,5","EM_HKA_125,N,21,5","31251537HD,N,21,5","2517_19HD,N,21,5","2517_19HA,N,21,5","6251619HD,N,21,5","EM_HK_2500,N,21,5","6251619HA,N,21,5","EM_HKA_250,N,21,5","6251519HD,N,21,5","6251719HA,N,21,5","6251719HD,N,21,5","2516_37HA,N,21,5","2516_37HD,N,21,5","31251637HD,N,21,5","31251637HA,N,21,5","2517_37HA,N,21,5","31251737HD,N,21,5","31251737HA,N,21,5"
0.0000,0.1950,-60.5801,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.1975,-60.5776,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2000,-60.5751,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2025,-60.5726,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2050,-60.5701,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2075,-60.5676,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2100,-60.5651,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2125,-60.5626,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2150,-60.5601,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2175,-60.5576,-37.2746,264.7744,262.6100,262.0200,260.7500,257.5500,260.5400,262.1747,259.1400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4500,264.2800,264.2200,258.6800,263.1600
0.0000,0.2200,-60.5551,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.5400,262.1747,258.5400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2225,-60.5526,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.5400,262.1747,258.5400,257.8200,262.1300,258.2800,266.3926,261.1900,263.5252,260.5200,261.1800,258.2000,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2250,-60.5501,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2275,-60.5476,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2300,-60.5451,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2325,-60.5426,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2350,-60.5401,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2375,-60.5376,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2400,-60.5351,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2425,-60.5326,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2450,-60.5301,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2475,-60.5276,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2500,-60.5251,-37.2746,264.7744,262.6100,262.0200,260.3900,257.5500,260.0300,262.1747,258.5400,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.4100,264.0800,264.2200,258.2500,263.0000
0.0000,0.2525,-60.5226,-37.2746,264.7744,262.6100,262.0200,259.9800,257.5500,260.0300,262.1747,258.1300,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2550,-60.5201,-37.2746,264.7744,262.6100,262.0200,259.9800,257.5500,260.0300,262.1747,258.1300,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2575,-60.5176,-37.2746,264.7744,262.6100,262.0200,259.9800,257.5500,260.0300,262.1747,258.1300,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2600,-60.5151,-37.2746,264.7744,262.6100,262.0200,259.9800,257.5500,260.0300,262.1747,258.1300,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2625,-60.5126,-37.2746,264.7744,262.6100,262.0200,259.9800,257.5500,260.0300,262.1747,258.1300,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2650,-60.5101,-37.2746,264.7744,262.6100,262.0200,259.9800,257.5500,260.0300,262.1747,258.1300,257.8200,262.1300,257.8100,266.3926,260.8900,263.5252,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2675,-60.5076,-37.2746,262.8279,262.6100,262.0200,259.9800,257.5500,260.0300,259.4311,258.1300,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2700,-60.5051,-37.2746,262.8279,262.6100,262.0200,259.9800,257.5500,260.0300,259.4311,258.1300,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2725,-60.5026,-37.2746,262.8279,262.6100,262.0200,259.9800,257.5500,260.0300,259.4311,258.1300,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2750,-60.5001,-37.2746,262.8279,262.6100,262.0200,259.9800,257.5500,260.0300,259.4311,258.1300,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2775,-60.4976,-37.2746,262.8279,262.6100,262.0200,259.9800,257.5500,260.0300,259.4311,258.1300,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2800,-60.4951,-37.2746,262.8279,262.6100,262.0200,259.9800,257.5500,260.0300,259.4311,258.1300,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,258.2000,263.6700,264.2200,258.0000,262.9400
0.0000,0.2825,-60.4926,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,260.0300,259.4311,257.5600,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.2850,-60.4901,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,260.0300,259.4311,257.5600,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.2875,-60.4876,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,260.0300,259.4311,257.5600,257.8200,262.1300,257.8100,259.2785,260.8900,258.1788,260.4000,261.0000,257.8200,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.2900,-60.4851,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.2925,-60.4826,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.2950,-60.4801,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.2975,-60.4776,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3000,-60.4751,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3025,-60.4726,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3050,-60.4701,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3075,-60.4676,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3100,-60.4651,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3125,-60.4626,-37.2746,262.8279,262.6100,262.0200,259.5200,257.5500,259.4800,259.4311,257.5600,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.8000,263.3600,264.2200,257.5400,262.7000
0.0000,0.3150,-60.4601,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3175,-60.4576,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3200,-60.4551,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3225,-60.4526,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3250,-60.4501,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3275,-60.4476,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3300,-60.4451,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3325,-60.4426,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3350,-60.4401,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3375,-60.4376,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3400,-60.4351,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3425,-60.4326,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3450,-60.4301,-37.2746,262.8279,262.6100,262.0200,259.0000,257.5500,259.4800,259.4311,257.2200,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.4700,263.1000,264.2200,257.3700,262.6000
0.0000,0.3475,-60.4276,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.4800,259.4311,256.5100,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3500,-60.4251,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.4800,259.4311,256.5100,257.8200,262.1300,257.3600,259.2785,260.5300,258.1788,260.5200,260.7900,257.3900,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3525,-60.4226,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3550,-60.4201,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3575,-60.4176,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3600,-60.4151,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3625,-60.4126,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3650,-60.4101,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3675,-60.4076,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3700,-60.4051,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3725,-60.4026,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3750,-60.4001,-37.2746,262.8279,262.6100,262.0200,258.9900,257.5500,259.2400,259.4311,256.5100,257.8200,262.1300,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,265.0400,258.7800,257.0800,262.7800,264.2200,257.1200,262.4800
0.0000,0.3775,-60.3976,-37.2746,262.8279,260.9200,260.2500,258.9900,257.2700,259.2400,259.4311,256.5100,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,257.0800,262.7800,263.0700,257.1200,262.4800
0.0000,0.3800,-60.3951,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3825,-60.3926,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3850,-60.3901,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3875,-60.3876,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3900,-60.3851,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3925,-60.3826,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3950,-60.3801,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.3975,-60.3776,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.4000,-60.3751,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.4025,-60.3726,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.4050,-60.3701,-37.2746,262.8279,260.9200,260.2500,259.1400,257.2700,259.2400,259.4311,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.4075,-60.3676,-37.2746,252.9003,260.9200,260.2500,259.1400,257.2700,259.2400,255.4575,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.4100,-60.3651,-37.2746,252.9003,260.9200,260.2500,259.1400,257.2700,259.2400,255.4575,257.0200,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.4800,262.7500,263.0700,257.1100,262.3700
0.0000,0.4125,-60.3626,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,259.2400,255.4575,257.1800,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4150,-60.3601,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,259.2400,255.4575,257.1800,257.2300,261.4900,256.9900,259.2785,260.3800,258.1788,260.6500,260.6400,257.0200,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4175,-60.3576,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4200,-60.3551,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4225,-60.3526,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4250,-60.3501,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4275,-60.3476,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4300,-60.3451,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
0.0000,0.4325,-60.3426,-37.2746,252.9003,260.9200,260.2500,259.1700,257.2700,258.9400,255.4575,257.1800,257.2300,261.4900,256.6600,259.2785,260.3900,258.1788,260.7000,260.5900,256.6800,262.7000,256.6600,256.1800,262.7100,263.0700,257.1600,262.2400
