deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12
3.22,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2225,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.225,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2275,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.23,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2325,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.235,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2375,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.24,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2425,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.245,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2475,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.25,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2525,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.255,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2575,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.26,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2625,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.265,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2675,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.27,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2725,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.275,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2775,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.28,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2825,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.285,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2875,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.29,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2925,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.295,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2975,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.3,265.24408,267.03772,269.67319,258.00998,268.94724,264.20288,259.41998,267.95331
3.3025,265.24408,267.03772,269.67319,258.00998,268.94724,264.20288,259.41998,267.95331
3.305,265.24408,267.03772,269.67319,258.00998,268.94724,264.20288,259.41998,267.95331
3.3075,265.24408,267.03772,269.67319,258.00998,268.94724,264.20288,259.41998,267.95331
3.31,265.24408,267.03772,269.67319,258.00998,268.94724,264.20288,259.41998,267.95331
3.3125,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.315,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3175,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.32,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3225,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.325,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3275,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.33,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3325,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.335,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3375,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.34,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3425,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.345,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3475,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.35,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3525,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.355,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3575,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.36,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3625,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.365,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3675,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.37,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3725,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.375,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3775,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.38,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3825,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.385,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3875,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.39,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3925,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.395,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.3975,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.4,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.4025,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.405,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.4075,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.41,265.24408,267.03772,269.67319,257.44,268.94724,264.20288,258.78,267.95331
3.4125,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.415,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4175,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.42,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4225,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.425,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4275,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.43,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4325,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.435,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4375,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.44,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4425,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.445,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4475,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.45,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4525,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.455,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4575,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.46,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4625,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.465,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4675,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.47,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4725,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.475,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4775,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.48,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4825,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.485,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4875,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.49,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4925,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.495,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.4975,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.5,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.5025,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.505,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.5075,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.51,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.5125,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.515,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.5175,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.52,263.91934,264.9856,263.74518,257.44,263.04163,261.32669,258.78,264.67764
3.5225,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.525,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.5275,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.53,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.5325,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.535,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.5375,263.91934,264.9856,262.8092,257.44,255.92551,261.32669,258.78,258.71097
3.54,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5425,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.545,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5475,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.55,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5525,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.555,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5575,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.56,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5625,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.565,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5675,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.57,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5725,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.575,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5775,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.58,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5825,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.585,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5875,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.59,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5925,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.595,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.5975,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6025,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.605,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6075,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.61,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6125,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.615,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6175,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.62,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6225,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.625,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6275,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.63,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6325,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.635,263.91934,264.9856,262.8092,256.01999,255.92551,261.32669,258.22,258.71097
3.6375,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.64,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6425,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.645,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6475,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.65,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6525,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.655,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6575,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.66,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6625,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.665,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6675,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.67,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6725,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.675,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6775,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.68,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6825,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.685,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6875,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.69,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6925,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.695,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.6975,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7025,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.705,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7075,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.71,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7125,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.715,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7175,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.72,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7225,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.725,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7275,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.73,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7325,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.735,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7375,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.74,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7425,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.745,262.91806,264.71454,259.81665,256.01999,255.43944,260.75638,258.22,258.12323
3.7475,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.75,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.7525,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.755,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.7575,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.76,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.7625,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.765,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.7675,262.91806,264.71454,266.55325,256.01999,266.54337,260.75638,258.22,264.60721
3.77,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.7725,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.775,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.7775,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.78,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.7825,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.785,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.7875,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.79,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.7925,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.795,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.7975,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8025,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.805,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8075,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.81,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8125,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.815,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8175,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.82,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8225,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.825,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8275,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.83,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8325,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.835,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8375,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.84,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8425,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.845,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8475,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.85,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8525,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.855,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8575,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.86,262.91806,264.71454,266.55325,250.08,266.54337,260.75638,258.19,264.60721
3.8625,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.865,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8675,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.87,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8725,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.875,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8775,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.88,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8825,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.885,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8875,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.89,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8925,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.895,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.8975,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9025,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.905,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9075,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.91,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9125,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.915,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9175,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.92,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9225,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.925,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9275,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.93,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9325,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.935,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9375,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.94,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9425,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.945,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9475,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.95,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9525,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.955,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9575,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.96,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9625,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.965,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9675,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.97,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.9725,262.53351,261.31726,263.61969,250.08,261.71332,257.76984,258.19,264.12076
3.975,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.9775,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.98,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.9825,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.985,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.9875,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.99,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.9925,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.995,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
3.9975,262.53351,261.31726,261.36411,250.08,256.25235,257.76984,258.19,260.34549
4,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0025,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.005,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0075,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.01,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0125,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.015,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0175,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.02,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.0225,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
4.025,262.53351,261.31726,261.36411,230.2,256.25235,257.76984,250.64,260.34549
